customerID,SeniorCitizen,Tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,LatePayments,Churn
C000916,0,13,Month-to-month,DSL,No,Yes,Credit card,93.44,1157.06,1,0,Yes
C000917,0,55,Two year,DSL,No,Yes,Electronic check,88.87,4442.01,0,0,No
C000918,0,14,Two year,Fiber optic,Yes,No,Mailed check,80.09,1119.39,0,0,No
C000919,0,21,Month-to-month,DSL,Yes,No,Electronic check,63.32,1278.1,1,0,No
C000920,0,13,Two year,Fiber optic,No,No,Electronic check,68.41,888.21,0,0,No
C000921,0,31,Month-to-month,Fiber optic,No,Yes,Electronic check,115.32,,1,0,No
C000922,0,4,Month-to-month,DSL,Yes,No,Bank transfer,26.69,101.85,0,1,No
C000923,0,14,Month-to-month,No internet,No,Yes,Electronic check,95.39,1220.39,2,0,Yes
C000924,0,27,Month-to-month,DSL,No,Yes,Electronic check,78.61,2157.67,1,2,No
C000925,0,34,Month-to-month,Fiber optic,No,Yes,Mailed check,50.45,1915.28,0,0,No
C000926,0,22,Month-to-month,Fiber optic,No,No,Electronic check,67.34,1370.32,1,3,Yes
C000927,0,17,One year,DSL,No,No,Credit card,82.64,1502.08,3,3,Yes
C000928,0,38,Month-to-month,Fiber optic,Yes,No,Electronic check,33.01,1305.32,0,1,No
C000929,0,51,Two year,DSL,No,Yes,Mailed check,71.77,3515.71,2,1,No
C000930,1,39,Two year,Fiber optic,Yes,Yes,Credit card,81.99,3000.1,0,1,No
C000931,0,13,Month-to-month,DSL,Yes,No,Electronic check,45.68,612.9,1,2,No
C000932,0,27,Month-to-month,Fiber optic,Yes,Yes,Electronic check,71.01,,2,0,No
C000933,0,5,Two year,DSL,Yes,Yes,Mailed check,102.3,502.54,2,0,No
C000934,0,26,Month-to-month,DSL,Yes,Yes,Bank transfer,72.64,1835.86,1,1,No
C000935,0,19,Month-to-month,Fiber optic,Yes,Yes,Mailed check,46.57,986.65,0,2,No
C000936,0,17,Month-to-month,No internet,No,Yes,Electronic check,28.51,437.39,2,3,No
C000937,0,42,Two year,DSL,No,Yes,Bank transfer,24.19,1042.49,0,2,No
C000938,0,17,One year,No internet,Yes,No,Bank transfer,92.08,1744.31,0,0,Yes
C000939,0,28,Month-to-month,Fiber optic,No,Yes,Electronic check,62.91,1778.86,1,2,No
C000940,0,9,Month-to-month,DSL,No,Yes,Bank transfer,65.38,664.59,1,1,No
C000941,0,56,Month-to-month,DSL,No,Yes,Credit card,62.56,3504.33,1,1,No
C000942,0,22,Month-to-month,No internet,Yes,No,Mailed check,49.67,1104.0,2,2,Yes
C000943,0,37,Two year,DSL,No,No,Mailed check,111.09,4305.58,0,2,No
C000944,1,56,Two year,DSL,No,No,Bank transfer,84.96,4551.94,1,0,No
C000945,0,17,Month-to-month,Fiber optic,No,Yes,Mailed check,104.48,1780.22,3,0,Yes
C000946,0,43,Month-to-month,Fiber optic,No,No,Electronic check,38.21,1700.88,2,3,No
C000947,1,32,Month-to-month,No internet,Yes,No,Credit card,82.66,2539.74,1,1,No
C000948,0,23,Two year,Fiber optic,No,No,Electronic check,84.03,1988.04,0,1,No
C000949,0,53,One year,DSL,No,Yes,Bank transfer,39.87,2253.65,1,0,Yes
C000950,0,12,One year,DSL,No,Yes,Mailed check,46.35,517.36,2,0,No
C000951,0,71,One year,DSL,No,No,Credit card,47.63,3359.09,1,2,No
C000952,0,28,Month-to-month,Fiber optic,No,Yes,Mailed check,92.97,2667.55,0,2,No
C000953,0,37,Two year,No internet,Yes,No,Credit card,73.38,2599.07,0,1,Yes
C000954,0,20,Month-to-month,DSL,No,No,Mailed check,50.3,1068.34,1,1,No
C000955,1,33,One year,Fiber optic,No,No,Electronic check,85.04,3017.63,1,1,No
C000956,0,35,Month-to-month,Fiber optic,No,No,Credit card,51.59,,1,0,No
C000957,0,55,Month-to-month,DSL,No,Yes,Credit card,70.96,3964.83,2,1,No
C000958,1,22,Two year,Fiber optic,Yes,Yes,Mailed check,66.03,1398.88,1,0,Yes
C000959,0,6,Month-to-month,No internet,Yes,Yes,Credit card,46.8,279.05,1,1,No
C000960,0,29,Month-to-month,DSL,Yes,Yes,Bank transfer,91.24,2723.98,0,6,No
C000961,1,16,Month-to-month,Fiber optic,Yes,No,Credit card,69.16,1097.58,3,0,No
C000962,0,5,One year,No internet,No,Yes,Electronic check,18.0,91.05,2,4,No
C000963,0,61,Month-to-month,DSL,Yes,No,Credit card,63.24,3758.92,0,1,No
C000964,0,28,Month-to-month,No internet,Yes,Yes,Bank transfer,104.76,3148.31,1,0,Yes
C000965,0,37,Month-to-month,Fiber optic,No,Yes,Credit card,18.0,704.44,1,1,Yes
C000966,0,27,Month-to-month,Fiber optic,Yes,No,Electronic check,90.23,2348.52,0,0,Yes
C000967,0,26,Month-to-month,DSL,No,Yes,Bank transfer,73.5,1978.14,1,1,No
C000968,0,12,Month-to-month,DSL,No,Yes,Credit card,37.7,525.19,1,0,Yes
C000969,0,42,Month-to-month,DSL,Yes,Yes,Bank transfer,67.35,2754.49,1,1,No
C000970,0,4,One year,No internet,No,No,Electronic check,39.88,173.13,2,0,No
C000971,0,72,Month-to-month,No internet,No,No,Electronic check,30.16,,0,0,No
C000972,0,46,Two year,DSL,No,No,Credit card,77.34,3520.6,2,0,No
C000973,0,6,Two year,Fiber optic,No,Yes,Bank transfer,74.73,471.11,0,0,No
C000974,0,6,Month-to-month,DSL,No,No,Electronic check,23.49,122.6,1,0,Yes
C000975,0,8,Month-to-month,Fiber optic,Yes,No,Electronic check,54.59,474.05,2,0,Yes
C000976,1,17,Two year,Fiber optic,No,Yes,Bank transfer,68.51,1213.05,0,0,No
C000977,0,32,Month-to-month,No internet,No,Yes,Electronic check,29.02,977.94,2,0,No
C000978,0,22,Two year,Fiber optic,No,No,Mailed check,94.42,2106.79,0,1,No
C000979,0,19,Month-to-month,DSL,Yes,No,Bank transfer,49.57,999.34,1,1,No
C000980,0,22,One year,Fiber optic,No,Yes,Electronic check,77.54,1825.53,5,0,Yes
C000981,0,27,Month-to-month,Fiber optic,No,Yes,Electronic check,83.67,2362.16,0,0,Yes
C000982,0,14,One year,No internet,Yes,No,Credit card,44.62,616.0,3,0,Yes
C000983,1,20,Two year,Fiber optic,Yes,No,Electronic check,76.26,1514.42,1,0,No
C000984,1,20,Month-to-month,DSL,Yes,Yes,Electronic check,70.65,1420.18,1,2,No
C000985,0,41,Two year,DSL,No,No,Credit card,77.7,3153.12,0,1,No
C000986,0,7,Month-to-month,DSL,Yes,Yes,Bank transfer,57.05,380.45,3,1,No
C000987,0,8,Month-to-month,DSL,No,Yes,Mailed check,91.64,678.94,1,1,No
C000988,0,22,Month-to-month,DSL,Yes,No,Credit card,85.35,1871.46,1,0,No
C000989,0,19,Month-to-month,DSL,Yes,Yes,Electronic check,105.62,,3,1,Yes
C000990,0,16,Month-to-month,Fiber optic,No,No,Electronic check,94.04,1475.6,0,0,Yes
C000991,0,25,One year,No internet,Yes,No,Credit card,34.46,797.47,2,0,No
C000992,0,36,Month-to-month,No internet,No,No,Bank transfer,53.88,1785.21,1,1,No
C000993,1,57,One year,DSL,No,No,Electronic check,78.38,4366.54,0,1,No
C000994,0,13,Two year,Fiber optic,No,No,Bank transfer,92.36,1186.87,2,1,No
C000995,1,23,Two year,Fiber optic,Yes,Yes,Electronic check,50.63,1320.08,1,1,No
C000996,0,60,Two year,DSL,Yes,No,Electronic check,68.1,4076.55,1,1,No
C000997,0,27,Two year,Fiber optic,Yes,Yes,Bank transfer,75.38,2169.44,1,1,No
C000998,0,22,Month-to-month,DSL,No,Yes,Credit card,65.16,1480.41,1,0,No
C000999,0,30,Two year,Fiber optic,No,Yes,Electronic check,92.5,2833.12,0,0,No
C001000,0,12,Month-to-month,DSL,No,Yes,Electronic check,43.44,513.27,0,0,Yes
C001001,0,19,Two year,No internet,No,Yes,Electronic check,80.27,1588.52,2,0,No
C001002,1,39,Two year,DSL,No,No,Electronic check,48.32,1949.52,0,0,No
C001003,0,25,One year,Fiber optic,No,Yes,Bank transfer,78.31,1797.75,1,0,No
C001004,0,62,Month-to-month,Fiber optic,No,Yes,Bank transfer,45.06,2914.09,0,0,No
C001005,1,11,Month-to-month,DSL,Yes,Yes,Bank transfer,60.83,662.69,3,2,No
C001006,0,65,Month-to-month,No internet,Yes,Yes,Credit card,90.57,5336.87,0,1,No
C001007,0,11,Month-to-month,DSL,Yes,No,Bank transfer,44.27,465.51,0,0,No
C001008,0,15,Month-to-month,DSL,Yes,Yes,Bank transfer,69.61,1091.37,0,0,Yes
C001009,0,1,Month-to-month,Fiber optic,No,Yes,Bank transfer,83.5,88.45,0,1,Yes
C001010,0,12,Two year,Fiber optic,No,No,Bank transfer,65.04,777.0,1,0,No
C001011,0,13,Two year,Fiber optic,No,No,Bank transfer,61.14,855.39,1,0,No
C001012,0,50,Month-to-month,DSL,Yes,Yes,Credit card,68.0,3571.62,0,1,No
C001013,0,10,Month-to-month,DSL,Yes,Yes,Electronic check,46.01,418.38,0,0,No
C001014,0,9,Month-to-month,Fiber optic,No,Yes,Bank transfer,86.34,727.77,6,1,Yes
C001015,0,20,Month-to-month,Fiber optic,No,Yes,Electronic check,85.54,1751.12,0,0,Yes
C001016,0,39,Month-to-month,No internet,No,Yes,Electronic check,110.37,4082.14,0,1,Yes
C001017,0,6,One year,DSL,No,No,Credit card,74.7,432.38,1,0,No
C001018,0,25,Month-to-month,DSL,Yes,No,Mailed check,94.53,2411.58,2,1,No
C001019,1,72,Month-to-month,No internet,Yes,No,Bank transfer,55.56,3940.11,2,0,No
C001020,0,15,Month-to-month,Fiber optic,Yes,No,Electronic check,79.6,1146.84,2,0,Yes
C001021,0,11,One year,DSL,Yes,Yes,Mailed check,45.32,457.43,1,0,No
C001022,0,6,Month-to-month,DSL,Yes,Yes,Electronic check,73.75,498.38,0,1,Yes
C001023,0,22,Month-to-month,Fiber optic,No,No,Bank transfer,60.04,1212.79,3,0,No
C001024,1,21,Month-to-month,DSL,No,Yes,Credit card,91.26,1871.13,1,0,Yes
C001025,0,17,Two year,Fiber optic,No,Yes,Bank transfer,18.06,327.97,1,0,No
C001026,0,25,Month-to-month,No internet,No,Yes,Bank transfer,63.7,1586.37,1,0,No
C001027,0,22,One year,Fiber optic,No,Yes,Bank transfer,60.47,1256.82,1,2,No
C001028,0,23,Month-to-month,Fiber optic,No,Yes,Electronic check,84.05,1803.77,1,2,Yes
C001029,0,22,Two year,No internet,No,Yes,Credit card,50.31,1186.42,2,0,No
C001030,0,33,Month-to-month,DSL,No,No,Mailed check,57.43,1988.17,1,2,No
C001031,0,7,Month-to-month,No internet,No,No,Electronic check,98.61,610.0,1,0,Yes
C001032,1,11,Two year,Fiber optic,No,No,Mailed check,52.48,530.08,1,0,No
C001033,1,27,One year,DSL,Yes,No,Credit card,58.32,1638.5,2,1,No
C001034,1,7,Month-to-month,DSL,No,Yes,Bank transfer,95.67,736.79,1,1,No
C001035,0,23,Month-to-month,DSL,No,Yes,Bank transfer,18.0,401.14,0,2,No
C001036,0,20,Two year,DSL,Yes,No,Electronic check,77.68,1646.44,2,1,No
C001037,0,17,Month-to-month,Fiber optic,No,No,Credit card,76.16,1171.66,0,1,No
C001038,0,7,Month-to-month,Fiber optic,No,Yes,Mailed check,74.16,467.41,1,3,Yes
C001039,0,10,Two year,DSL,Yes,Yes,Bank transfer,24.28,224.8,2,1,No
C001040,0,28,Month-to-month,No internet,No,Yes,Bank transfer,33.15,957.95,1,1,No
C001041,0,37,Month-to-month,Fiber optic,No,Yes,Credit card,47.57,1784.93,2,0,No
C001042,0,11,Month-to-month,Fiber optic,No,Yes,Electronic check,46.89,539.24,0,0,Yes
C001043,0,14,Month-to-month,DSL,No,Yes,Electronic check,84.12,1053.4,1,1,No
C001044,0,16,Month-to-month,Fiber optic,Yes,No,Electronic check,57.0,1005.9,2,0,No
C001045,0,4,One year,No internet,Yes,No,Electronic check,102.45,400.32,2,1,Yes
C001046,0,8,Month-to-month,Fiber optic,No,No,Bank transfer,67.17,625.13,2,0,Yes
C001047,0,26,Month-to-month,Fiber optic,Yes,Yes,Electronic check,82.76,2189.13,2,0,Yes
C001048,0,15,Two year,Fiber optic,No,Yes,Electronic check,51.61,690.4,3,1,No
C001049,0,7,Two year,Fiber optic,No,No,Mailed check,53.26,372.55,4,3,No
C001050,0,18,One year,Fiber optic,No,Yes,Electronic check,78.34,1339.74,0,1,Yes
C001051,0,7,Month-to-month,DSL,Yes,No,Credit card,89.16,683.77,2,1,Yes
C001052,0,19,Month-to-month,DSL,No,Yes,Electronic check,51.73,997.62,4,1,Yes
C001053,0,37,One year,DSL,No,Yes,Electronic check,99.14,3953.35,1,1,No
C001054,0,50,Month-to-month,No internet,No,No,Bank transfer,61.96,2951.72,3,1,No
C001055,1,52,Two year,DSL,No,Yes,Credit card,105.95,5259.71,0,1,No
C001056,0,30,Month-to-month,DSL,Yes,Yes,Electronic check,37.82,1146.44,2,0,Yes
C001057,0,3,Month-to-month,Fiber optic,Yes,Yes,Electronic check,59.34,179.09,1,0,Yes
C001058,0,27,Month-to-month,Fiber optic,No,No,Mailed check,83.65,2133.5,1,1,Yes
C001059,0,23,One year,No internet,Yes,Yes,Credit card,66.09,1570.65,0,0,No
C001060,0,14,One year,DSL,No,Yes,Credit card,53.79,807.83,2,1,No
C001061,0,33,One year,DSL,No,No,Electronic check,83.6,2703.27,0,0,No
C001062,1,6,Month-to-month,DSL,No,No,Electronic check,90.9,529.54,2,1,Yes
C001063,0,43,Two year,Fiber optic,No,Yes,Electronic check,58.05,2424.27,2,2,No
C001064,1,11,One year,DSL,Yes,Yes,Electronic check,86.51,983.98,1,2,No
C001065,0,29,Month-to-month,Fiber optic,No,No,Bank transfer,57.36,1652.76,2,1,No
C001066,0,19,Month-to-month,Fiber optic,No,Yes,Bank transfer,48.56,948.43,1,1,No
C001067,0,11,One year,DSL,Yes,Yes,Bank transfer,99.15,1165.88,3,0,No
C001068,0,37,Month-to-month,Fiber optic,Yes,Yes,Mailed check,54.1,1966.82,0,1,No
C001069,1,12,One year,DSL,Yes,Yes,Mailed check,55.93,660.54,3,1,No
C001070,0,16,One year,Fiber optic,Yes,No,Credit card,86.43,1358.99,5,1,No
C001071,0,12,Month-to-month,No internet,No,No,Electronic check,43.97,575.88,1,1,Yes
C001072,0,55,Two year,No internet,Yes,Yes,Electronic check,44.89,2453.62,1,1,No
C001073,0,8,Month-to-month,Fiber optic,Yes,No,Electronic check,61.49,494.26,1,0,Yes
C001074,0,14,Month-to-month,No internet,No,Yes,Credit card,70.03,963.02,1,2,Yes
C001075,0,10,Month-to-month,DSL,Yes,Yes,Mailed check,90.51,955.24,1,0,No
C001076,0,5,Two year,DSL,No,No,Bank transfer,63.24,324.31,1,1,No
C001077,0,44,Month-to-month,Fiber optic,No,Yes,Bank transfer,51.96,2126.8,1,2,No
C001078,0,20,One year,Fiber optic,No,Yes,Credit card,36.54,773.56,2,0,No
C001079,1,28,Month-to-month,No internet,No,Yes,Mailed check,59.96,1721.65,2,1,No
C001080,0,13,Two year,Fiber optic,No,Yes,Electronic check,56.51,789.12,1,0,No
C001081,1,25,Two year,DSL,Yes,No,Electronic check,94.69,2445.3,0,1,Yes
C001082,0,21,Month-to-month,Fiber optic,Yes,Yes,Mailed check,28.58,598.41,1,0,No
C001083,0,40,Two year,DSL,No,Yes,Electronic check,24.48,919.66,1,0,No
C001084,0,12,One year,No internet,No,Yes,Credit card,22.3,283.92,3,0,No
C001085,0,40,Month-to-month,DSL,No,No,Bank transfer,61.88,2664.71,3,1,No
C001086,1,40,Month-to-month,DSL,No,Yes,Electronic check,78.27,2964.69,0,2,Yes
C001087,0,72,Month-to-month,DSL,No,No,Mailed check,107.01,7677.79,0,0,No
C001088,0,13,Month-to-month,DSL,No,Yes,Mailed check,28.18,376.98,2,0,No
C001089,0,2,Month-to-month,Fiber optic,No,No,Bank transfer,71.4,141.72,0,0,Yes
C001090,0,44,Month-to-month,DSL,Yes,Yes,Credit card,52.53,2367.38,0,1,No
C001091,0,16,Month-to-month,DSL,Yes,Yes,Electronic check,107.03,1673.55,2,0,Yes
C001092,0,29,One year,Fiber optic,No,Yes,Bank transfer,75.97,2117.63,2,0,No
C001093,0,16,Two year,Fiber optic,Yes,No,Mailed check,104.64,1799.52,0,0,No
C001094,0,72,Two year,DSL,No,Yes,Credit card,66.92,4319.13,1,2,No
C001095,0,4,Month-to-month,Fiber optic,No,Yes,Electronic check,93.61,389.19,1,0,No
C001096,0,65,One year,DSL,No,No,Bank transfer,76.28,4720.8,1,0,No
C001097,1,13,Month-to-month,DSL,Yes,Yes,Electronic check,51.97,677.15,1,0,No
C001098,0,5,Month-to-month,Fiber optic,No,Yes,Mailed check,90.45,433.83,1,2,Yes
C001099,0,10,Two year,DSL,No,Yes,Credit card,59.99,605.67,2,2,No
C001100,0,13,Month-to-month,No internet,Yes,Yes,Bank transfer,18.0,225.19,0,2,No
C001101,0,58,Two year,DSL,No,No,Electronic check,64.91,3828.07,2,1,No
C001102,0,16,One year,Fiber optic,No,Yes,Credit card,37.51,548.05,0,0,No
C001103,0,57,Month-to-month,Fiber optic,Yes,Yes,Mailed check,80.35,,2,0,No
C001104,1,14,One year,Fiber optic,Yes,Yes,Bank transfer,104.96,1457.15,1,0,No
C001105,1,54,Month-to-month,Fiber optic,No,No,Credit card,74.75,4191.19,1,3,No
C001106,0,20,Two year,DSL,No,Yes,Bank transfer,81.02,1537.29,2,0,No
C001107,0,9,Month-to-month,DSL,No,No,Electronic check,37.37,376.3,1,2,Yes
C001108,0,10,Month-to-month,DSL,Yes,Yes,Mailed check,48.1,469.76,1,0,No
C001109,0,4,One year,No internet,Yes,Yes,Bank transfer,53.05,222.32,2,1,Yes
C001110,0,13,Month-to-month,DSL,Yes,No,Mailed check,115.35,1332.82,1,1,No
C001111,0,5,Month-to-month,DSL,No,Yes,Electronic check,57.15,268.33,2,0,No
C001112,0,18,Month-to-month,Fiber optic,No,Yes,Mailed check,74.15,1252.55,1,0,No
C001113,0,30,Month-to-month,Fiber optic,Yes,Yes,Electronic check,22.52,627.22,3,3,No
C001114,0,6,Month-to-month,Fiber optic,No,No,Electronic check,55.04,298.28,0,2,No
C001115,1,27,One year,DSL,No,No,Electronic check,70.41,1849.95,3,1,No
C001116,0,20,Two year,DSL,Yes,No,Mailed check,63.98,1212.55,1,0,No
C001117,0,14,Month-to-month,Fiber optic,Yes,Yes,Electronic check,60.22,926.29,0,1,No
C001118,0,31,One year,DSL,No,Yes,Electronic check,77.97,2405.76,0,0,No
C001119,0,12,Two year,DSL,Yes,No,Bank transfer,79.23,966.67,2,1,No
C001120,0,20,Month-to-month,Fiber optic,No,Yes,Bank transfer,37.76,658.47,0,0,No
C001121,0,16,One year,DSL,Yes,Yes,Credit card,34.61,604.16,1,2,No
C001122,0,20,Month-to-month,No internet,No,No,Electronic check,80.91,1770.24,1,0,Yes
C001123,1,4,Two year,DSL,Yes,Yes,Bank transfer,87.06,324.54,1,0,No
C001124,1,18,One year,Fiber optic,No,No,Electronic check,33.93,570.62,1,2,No
C001125,0,38,Two year,Fiber optic,No,Yes,Mailed check,83.81,3033.97,1,0,No
C001126,0,20,One year,Fiber optic,Yes,No,Mailed check,33.0,716.96,2,1,No
C001127,0,26,Two year,Fiber optic,No,Yes,Bank transfer,63.13,1507.01,3,1,No
C001128,0,41,Month-to-month,DSL,Yes,No,Bank transfer,98.47,3782.2,0,0,No
C001129,0,2,One year,Fiber optic,Yes,No,Credit card,27.17,49.03,0,1,No
C001130,0,49,Month-to-month,Fiber optic,No,No,Bank transfer,67.05,3339.76,0,1,Yes
C001131,0,23,Month-to-month,DSL,No,No,Mailed check,61.83,1494.84,0,1,No
C001132,0,17,Month-to-month,Fiber optic,Yes,Yes,Credit card,39.3,628.08,0,0,Yes
C001133,1,9,One year,Fiber optic,No,Yes,Electronic check,85.84,826.15,1,0,No
C001134,0,8,One year,Fiber optic,No,No,Credit card,44.08,355.82,2,1,Yes
C001135,0,15,Two year,Fiber optic,No,Yes,Bank transfer,50.71,,0,2,No
C001136,0,16,Month-to-month,Fiber optic,No,Yes,Electronic check,39.99,661.39,2,1,Yes
C001137,1,18,Month-to-month,Fiber optic,No,Yes,Bank transfer,77.75,1507.93,0,0,No
C001138,0,13,Month-to-month,No internet,No,Yes,Electronic check,80.75,1131.46,1,2,No
C001139,0,26,Two year,Fiber optic,No,Yes,Electronic check,100.45,2694.94,1,0,No
C001140,0,44,Month-to-month,No internet,No,Yes,Electronic check,61.02,2901.73,1,4,No
C001141,0,17,Month-to-month,Fiber optic,Yes,Yes,Mailed check,46.62,792.72,1,2,Yes
C001142,0,20,One year,DSL,No,Yes,Bank transfer,103.66,2113.38,1,1,No
C001143,0,48,One year,DSL,Yes,Yes,Electronic check,51.77,2757.21,0,1,No
C001144,0,9,Month-to-month,DSL,No,No,Bank transfer,83.66,747.84,0,0,No
C001145,0,20,Month-to-month,DSL,Yes,No,Credit card,106.69,2028.61,1,1,Yes
C001146,0,36,Month-to-month,DSL,Yes,Yes,Credit card,86.41,2879.6,4,3,No
C001147,0,26,Two year,Fiber optic,No,Yes,Bank transfer,22.09,556.17,2,1,No
C001148,0,35,One year,Fiber optic,No,Yes,Electronic check,41.13,1274.94,3,1,No
C001149,0,14,Month-to-month,Fiber optic,No,Yes,Mailed check,47.51,627.18,1,0,Yes
C001150,1,60,Month-to-month,Fiber optic,Yes,Yes,Credit card,87.45,4879.18,4,2,No
C001151,0,18,Month-to-month,Fiber optic,No,Yes,Credit card,47.61,847.57,2,0,No
C001152,0,5,One year,DSL,Yes,Yes,Credit card,85.72,392.7,0,1,No
C001153,0,10,One year,No internet,Yes,No,Mailed check,72.12,716.16,1,0,No
C001154,1,36,Two year,DSL,Yes,No,Electronic check,70.73,2545.54,1,1,No
C001155,0,45,Month-to-month,DSL,No,No,Electronic check,66.19,3123.75,0,0,Yes
C001156,0,17,Month-to-month,Fiber optic,No,No,Credit card,48.11,869.96,3,0,No
C001157,0,9,One year,DSL,Yes,No,Credit card,100.38,990.45,1,1,Yes
C001158,0,25,Two year,No internet,Yes,Yes,Bank transfer,69.7,1716.24,1,2,No
C001159,0,20,One year,Fiber optic,No,Yes,Mailed check,103.77,1900.65,1,0,Yes
C001160,0,20,Month-to-month,Fiber optic,No,Yes,Bank transfer,44.15,925.22,0,0,No
C001161,0,32,Two year,DSL,Yes,Yes,Mailed check,24.77,812.77,2,0,No
C001162,0,15,Month-to-month,DSL,No,No,Bank transfer,101.11,1476.96,1,1,Yes
C001163,0,11,Two year,Fiber optic,Yes,No,Electronic check,37.66,435.35,2,1,No
C001164,0,42,Month-to-month,DSL,No,Yes,Electronic check,69.26,3260.98,2,1,No
C001165,0,6,Month-to-month,DSL,Yes,Yes,Mailed check,57.16,351.11,2,1,No
C001166,1,26,Two year,Fiber optic,No,Yes,Electronic check,62.55,1586.23,1,1,No
C001167,1,4,Month-to-month,DSL,No,Yes,Electronic check,58.16,235.83,1,2,No
C001168,0,19,Two year,No internet,No,No,Credit card,39.21,704.07,1,0,No
C001169,0,12,One year,Fiber optic,No,Yes,Bank transfer,36.64,493.55,3,0,No
C001170,0,22,Month-to-month,Fiber optic,No,No,Mailed check,71.45,1457.1,0,0,Yes
C001171,0,25,Month-to-month,No internet,Yes,No,Credit card,48.59,1140.13,2,1,Yes
C001172,0,16,One year,No internet,No,No,Electronic check,108.7,1849.66,1,0,No
C001173,0,45,Month-to-month,DSL,No,Yes,Electronic check,68.09,3031.44,5,1,No
C001174,0,16,Two year,Fiber optic,Yes,Yes,Credit card,100.69,1491.85,3,2,No
C001175,1,20,Two year,DSL,No,Yes,Credit card,54.34,1150.45,1,1,No
C001176,0,47,Month-to-month,DSL,No,Yes,Credit card,85.81,4322.94,1,0,No
C001177,0,5,Month-to-month,DSL,No,Yes,Electronic check,51.31,231.31,5,0,Yes
C001178,0,14,Two year,DSL,No,No,Bank transfer,42.74,622.86,1,0,No
C001179,0,8,Month-to-month,DSL,Yes,Yes,Electronic check,60.01,509.87,1,2,Yes
C001180,0,44,Month-to-month,DSL,No,Yes,Electronic check,61.05,2993.98,1,2,Yes
C001181,0,4,Month-to-month,Fiber optic,Yes,No,Credit card,130.0,535.93,1,0,No
C001182,0,22,Month-to-month,DSL,No,Yes,Electronic check,33.0,760.53,1,0,No
C001183,0,30,Month-to-month,DSL,No,Yes,Electronic check,49.73,1503.98,2,1,Yes
C001184,0,72,One year,Fiber optic,No,No,Electronic check,83.52,6284.67,3,1,No
C001185,0,11,Two year,DSL,No,Yes,Bank transfer,61.83,752.96,0,0,No
C001186,0,33,Two year,Fiber optic,No,Yes,Bank transfer,69.42,2395.09,0,1,No
C001187,0,30,Month-to-month,DSL,Yes,No,Electronic check,85.02,2459.06,1,2,No
C001188,0,24,Month-to-month,Fiber optic,No,Yes,Mailed check,62.39,1493.23,1,0,Yes
C001189,1,21,Month-to-month,DSL,Yes,Yes,Credit card,48.1,1133.1,2,1,Yes
C001190,0,33,Two year,Fiber optic,No,No,Electronic check,32.16,982.03,0,1,No
C001191,0,23,Month-to-month,No internet,Yes,Yes,Electronic check,64.09,1422.43,1,1,Yes
C001192,0,16,Month-to-month,DSL,No,No,Bank transfer,79.24,1218.54,1,2,No
C001193,0,25,Two year,Fiber optic,No,Yes,Electronic check,70.92,1918.52,2,1,No
C001194,1,26,Month-to-month,Fiber optic,No,No,Bank transfer,94.75,2335.24,1,2,No
C001195,0,46,Month-to-month,DSL,Yes,Yes,Electronic check,55.45,2489.44,2,0,No
C001196,0,15,One year,DSL,No,Yes,Electronic check,72.64,1087.44,2,2,Yes
C001197,0,45,Month-to-month,No internet,No,Yes,Bank transfer,45.0,,3,1,Yes
C001198,1,48,Two year,DSL,No,No,Bank transfer,18.08,901.99,1,1,No
C001199,0,40,Month-to-month,Fiber optic,No,Yes,Electronic check,80.03,2982.69,3,1,Yes
C001200,0,17,Month-to-month,Fiber optic,Yes,No,Electronic check,54.08,856.6,2,0,No
C001201,0,21,Month-to-month,No internet,Yes,Yes,Credit card,81.57,1565.78,1,0,No
C001202,1,32,One year,DSL,Yes,Yes,Electronic check,50.34,1726.23,4,1,No
C001203,0,36,Month-to-month,Fiber optic,No,Yes,Electronic check,27.33,970.31,1,0,Yes
C001204,0,3,Two year,Fiber optic,Yes,Yes,Mailed check,43.1,130.92,0,1,Yes
